signal_date,trade_date,ts_code,side,shares,price,gross_amount,commission,stamp_duty,slippage,cash_after
20060125,20060206,000709.SZ,buy,182600.0,1.1079976400306535,202320.36906959733,60.6961107208792,0.0,101.10962971992558,797618.9348196818
20060125,20060206,000717.SZ,buy,90300.0,2.21450820567239,199970.09097221683,59.99102729166504,0.0,99.93507794709876,597588.8528201734
20060125,20060206,600282.SH,buy,264800.0,0.7470603918218706,197821.5917544313,59.34647752632939,0.0,98.86136519460706,399707.91458821576
20060125,20060206,600307.SH,buy,147300.0,1.3460829676046344,198278.02112816265,59.48340633844879,0.0,99.08946583114448,201370.41005371464
20060125,20060206,600569.SH,buy,136800.0,1.4714358506075766,201292.42436311647,60.387727308934934,0.0,100.59591422442463,17.597963289241306
20060228,20060301,000717.SZ,sell,500.0,2.3132360119621844,1156.6180059810922,5.0,0.5783090029905461,0.5785983021414722,1168.6376602673429
20060228,20060301,000709.SZ,buy,1000.0,1.1244124198829593,1124.4124198829593,5.0,0.0,0.5619252473177312,39.225240384383596
20060331,20060403,000709.SZ,sell,13600.0,1.2380771823185175,16837.84967953184,5.0513549038595515,8.41892483976592,8.423136407967831,16863.604640172598
20060331,20060403,000717.SZ,buy,5100.0,2.2397687555469807,11422.820653289602,5.0,0.0,5.708556048619357,5435.783986882996
20060331,20060403,600231.SH,buy,5200.0,1.025166715059588,5330.866918309857,5.0,0.0,2.664101408449824,99.91706857313875
20060331,20060403,600282.SH,buy,100.0,0.7704060290663038,77.04060290663038,5.0,0.0,0.03850105092783451,17.876465666508366
20060428,20060508,000717.SZ,sell,94900.0,2.0440594578429487,193981.24254929583,58.194372764788746,96.99062127464792,97.03914084506687,193843.9340209229
20060428,20060508,600231.SH,sell,5200.0,0.8669985698808234,4508.392563380282,5.0,2.254196281690141,2.2553239436610966,198345.07238802148
20060428,20060508,600282.SH,sell,264900.0,0.7603070867380772,201405.34727691667,60.421604183075,100.70267363845834,100.75305016353377,399589.2953871166
20060428,20060508,000709.SZ,sell,2500.0,1.2462763689563885,3115.690922390971,5.0,1.5578454611954855,1.5586247735823235,402698.4284640464
20060428,20060508,000761.SZ,buy,80800.0,2.5107751939115928,202870.6356680567,60.861190700417005,0.0,101.38462552125566,199766.93160528928
20060428,20060508,600019.SH,buy,110900.0,1.8006545932371663,199692.59439000173,59.90777831700051,0.0,99.79639899550239,14.429436970560346
20060531,20060601,000709.SZ,sell,167500.0,1.652136107531002,276732.7980114428,83.01983940343284,138.3663990057214,138.43561681412393,276525.84121000423
20060531,20060601,600569.SH,sell,136800.0,1.8457207094353112,252494.59305075058,75.74837791522516,126.24729652537529,126.31045175122563,528818.4385863142
20060531,20060601,000761.SZ,buy,500.0,3.0261662051709757,1513.083102585488,5.0,0.0,0.7561634695580324,527300.3554837287
20060531,20060601,600019.SH,buy,11700.0,2.0385121766045673,23850.592466273436,7.15517773988203,0.0,11.919336564853438,503442.6078397154
20060531,20060601,600170.SH,buy,572100.0,0.4336117303441743,248069.2709299021,74.42078127897062,0.0,123.97264914034167,255298.9161285343
20060531,20060601,600231.SH,buy,236200.0,1.0674543705308774,252132.72231939324,75.63981669581797,0.0,126.00335947991698,3090.5539924452314
20060531,20060601,600307.SH,buy,1800.0,1.6738679652400092,3012.9623374320167,5.0,0.0,1.5057283045639451,72.59165501321468
20060630,20060703,000761.SZ,sell,81300.0,3.326805323185988,270469.2727750208,81.14078183250624,135.2346363875104,135.30228753131814,270325.489011814
20060630,20060703,600307.SH,sell,6700.0,1.8173079640576968,12175.963359186568,5.0,6.087981679593284,6.091027193189802,282490.36438932095
20060630,20060703,600019.SH,buy,9200.0,2.006445692927641,18459.300374934297,5.537790112480288,0.0,9.225037668631558,264025.5262242742
20060630,20060703,600170.SH,buy,400.0,0.44796294600568354,179.1851784022734,5.0,0.0,0.08954781529348566,263841.3410458719
20060630,20060703,600231.SH,buy,6600.0,1.0790571354279521,7121.777093824484,5.0,0.0,3.5591089924146218,256714.5639520474
