signal_date,trade_date,ts_code,side,shares,price,gross_amount,commission,stamp_duty,slippage,cash_after
20210129,20210201,000036.SZ,buy,59600.0,3.360046785046729,200258.78838878506,60.077636516635515,0.0,100.07935451713274,799681.1339746984
20210129,20210201,002775.SZ,buy,52300.0,3.8301270261368465,200315.64346695706,60.094693040087115,0.0,100.10776784954942,599305.3958147012
20210129,20210201,600016.SH,buy,52300.0,3.8154476820488226,199547.91377115343,59.864374131346025,0.0,99.72409483816591,399697.6176694165
20210129,20210201,601006.SH,buy,43400.0,4.602387049366371,199743.5979425005,59.923079382750146,0.0,99.82188802724704,199894.09664753324
20210129,20210201,601328.SH,buy,62100.0,3.2106149046411643,199379.1855782163,59.81375567346488,0.0,99.6397729026503,455.09731364346226
20210226,20210301,000036.SZ,sell,59600.0,3.746138454828661,223269.8519077882,66.98095557233646,111.6349259538941,111.69077133954852,223546.33333990542
20210226,20210301,002775.SZ,sell,1400.0,4.124804394390139,5774.726152146195,5.0,2.8873630760730977,2.8888074798132948,229313.17212897554
20210226,20210301,600016.SH,buy,2000.0,3.8826473476817767,7765.294695363554,5.0,0.0,3.8807069941849477,221542.87743361198
20210226,20210301,601006.SH,buy,1300.0,4.725213705314923,6142.7778169094,5.0,0.0,3.069853981462984,215395.0996167026
20210226,20210301,601328.SH,buy,2000.0,3.289800474038144,6579.600948076288,5.0,0.0,3.2881563958399056,208810.4986686263
20210226,20210301,603001.SH,buy,35200.0,5.919385331758219,208362.3636778893,62.50870910336679,0.0,104.12911728027393,385.6262816336239
20210331,20210401,002775.SZ,sell,50900.0,4.540903083297917,231131.96693986398,69.33959008195919,115.565983469932,115.62379536763183,231332.68764794574
20210331,20210401,603001.SH,sell,35200.0,6.056876852398766,213202.06520443654,63.96061956133096,106.60103260221827,106.65435978211462,444364.19120021875
20210331,20210401,601006.SH,sell,900.0,5.066948897295252,4560.254007565727,5.0,2.2801270037828636,2.2812676376006493,448917.1650807807
20210331,20210401,601328.SH,sell,2400.0,3.566980546062544,8560.753310550106,5.0,4.280376655275053,4.2825179142309935,457468.6380146755
20210331,20210401,600016.SH,buy,4700.0,3.7557146459306416,17651.858835874016,5.295557650762205,0.0,8.82151865860942,439811.4836211507
20210331,20210401,601169.SH,buy,62400.0,3.5304740912135415,220301.583291725,66.0904749875175,0.0,110.09574377394165,219443.8098544382
20210331,20210401,601988.SH,buy,88700.0,2.4709523510061917,219173.4735342492,65.75204206027476,0.0,109.5319707817398,204.58427812872105
20210430,20210506,601328.SH,sell,61700.0,3.4591081505162977,213426.97288685557,64.02809186605667,106.71348644342778,106.76686987836729,213460.8155866748
20210430,20210506,601006.SH,sell,400.0,4.951462882542084,1980.5851530168336,5.0,0.9902925765084168,0.9907879704937841,215435.41044711514
20210430,20210506,601169.SH,sell,1000.0,3.504901972842964,3504.901972842964,5.0,1.752450986421482,1.7533276502463195,218933.55996897168
20210430,20210506,600016.SH,buy,1900.0,3.509315871943144,6667.7001566919735,5.0,0.0,3.332183986352902,212260.8598122797
20210430,20210506,601916.SH,buy,70900.0,2.9902243172951883,212006.90409622886,63.60207122886865,0.0,105.95047680969583,190.35364482196746
20210531,20210601,601916.SH,sell,70900.0,3.0478901170351107,216095.40929778936,64.8286227893368,108.04770464889468,108.1017555266153,216112.8866151731
20210531,20210601,601988.SH,sell,88700.0,2.446376818885449,216993.62383513933,65.09808715054179,108.49681191756966,108.55108746129554,432932.9155512443
20210531,20210601,601169.SH,sell,1300.0,3.6004234102579717,4680.550433335363,5.0,2.3402752166676817,2.3414459396371967,437606.12570936297
20210531,20210601,002807.SZ,buy,65400.0,3.3056216708769393,216187.65727535184,64.85629718260554,0.0,108.03980873330147,221353.6121368285
20210531,20210601,600016.SH,buy,300.0,3.524249130972689,1057.2747392918066,5.0,0.0,0.5283731830541001,220291.3373975367
20210531,20210601,600269.SH,buy,72500.0,3.000347579704786,217525.19952859698,65.25755985857909,0.0,108.7082456414355,2700.8803090811416
20210531,20210601,601006.SH,buy,500.0,4.9347415301683375,2467.370765084169,5.0,0.0,1.2330688481179095,228.50954399697275
20210630,20210701,002807.SZ,sell,65400.0,3.21284603933598,210120.1309725731,63.03603929177192,105.06006548628655,105.11262179716141,210180.544411792
20210630,20210701,601006.SH,sell,43900.0,4.763798108568186,209130.73696614336,62.73922108984301,104.56536848307168,104.61767732174485,419143.9767883625
20210630,20210701,601169.SH,sell,60100.0,3.5857278045018166,215502.24105055918,64.65067231516775,107.75112052527959,107.80502303678077,634473.8160460813
20210630,20210701,600269.SH,sell,1600.0,2.96208580529564,4739.337288473024,5.0,2.369668644236512,2.370854071271424,639205.78366591
20210630,20210701,600016.SH,buy,400.0,3.4570320161215604,1382.812806448624,5.0,0.0,0.6910608727878298,637817.9708594613
20210630,20210701,600170.SH,buy,86300.0,2.454613451215661,211833.14083991153,63.549942251973455,0.0,105.86363860062556,425921.2800772978
20210630,20210701,601288.SH,buy,89600.0,2.3705087212413054,212397.58142322095,63.71927442696628,0.0,106.14571785266162,213459.9793796499
20210630,20210701,601988.SH,buy,88300.0,2.416099086687306,213341.54935448914,64.00246480634674,0.0,106.61746594426222,54.427560354437446
20210730,20210802,600016.SH,sell,61600.0,3.1097817449763197,191562.5554905413,57.46876664716238,95.78127774527066,95.82919234142173,191463.73300650332
20210730,20210802,600170.SH,sell,86300.0,2.372198323225504,204720.715294361,61.41621458830829,102.3603576471805,102.41156342890463,396020.6717286288
20210730,20210802,600269.SH,sell,70900.0,2.8562970265350818,202511.4591813373,60.75343775440118,101.25572959066865,101.30638278205879,598370.1217426211
20210730,20210802,601288.SH,sell,89600.0,2.2746602104512217,203809.55485642946,61.14286645692883,101.90477742821473,101.95575530585484,802016.6289551654
20210730,20210802,601988.SH,sell,2100.0,2.3431544620743034,4920.624370356038,5.0,2.4603121851780188,2.4615429566556486,806929.7930133363
20210730,20210802,002394.SZ,buy,30600.0,6.588272469682166,201601.13757227428,60.48034127168228,0.0,100.75019368928042,605268.1750997903
20210730,20210802,600023.SH,buy,67800.0,2.9749574501075373,201702.11511729102,60.5106345351873,0.0,100.8006572299928,403505.5493479641
20210730,20210802,601006.SH,buy,44000.0,4.579947236618119,201517.6784111972,60.455303523359156,0.0,100.70848496307735,201927.41563324354
20210730,20210802,601328.SH,buy,61100.0,3.29976392900452,201615.57606217617,60.48467281865285,0.0,100.75740932641202,251.35489824871183
20210831,20210901,002394.SZ,sell,30600.0,6.851797783397515,209665.01217196396,62.89950365158918,104.83250608598198,104.88494856024045,209748.6350604751
20210831,20210901,600023.SH,sell,67800.0,3.171933971890162,215057.12329415296,64.51713698824588,107.52856164707649,107.58235282349051,424633.7126559927
20210831,20210901,601006.SH,sell,44000.0,4.730994393796104,208163.7533270286,62.44912599810857,104.0818766635143,104.13394363530097,632630.9349803596
20210831,20210901,002775.SZ,buy,51400.0,4.0520249999999995,208274.08499999996,62.482225499999984,0.0,104.08499999996275,424294.3677548597
20210831,20210901,601169.SH,buy,61300.0,3.403653522498934,208643.96092918466,62.59318827875539,0.0,104.26984554179944,215587.81363739626
20210831,20210901,601288.SH,buy,90500.0,2.300329186730872,208179.79139914393,62.45393741974317,0.0,104.03787676116917,7345.568300832587
20210831,20210901,601328.SH,buy,600.0,3.4077001322897145,2044.6200793738287,5.0,0.0,1.0217991401166273,5295.948221458758
20210831,20210901,601988.SH,buy,2200.0,2.376876698916408,5229.128737616098,5.0,0.0,2.6132577399375805,61.81948384265979
20210930,20211008,002775.SZ,sell,51400.0,4.027985,207038.429,62.111528699999994,103.5192145,103.57099999999627,206934.61774064266
