trade_date,cash,positions_value,equity
20211104,197.78411322576238,1002095.1586456448,1002292.9427588705
20211105,197.78411322576238,1002167.3187226453,1002365.102835871
20211108,197.78411322576238,1001233.790160021,1001431.5742732468
20211109,197.78411322576238,1002251.0164843218,1002448.8005975476
20211110,197.78411322576238,999798.2285692284,999996.0126824542
20211111,197.78411322576238,1011246.5828039054,1011444.3669171311
20211112,197.78411322576238,1006330.5528272135,1006528.3369404393
20211115,197.78411322576238,1009187.2181506832,1009385.002263909
20211116,197.78411322576238,1007573.8068900326,1007771.5910032584
20211117,197.78411322576238,1006081.4497193431,1006279.2338325689
20211118,197.78411322576238,1007502.3999101289,1007700.1840233547
20211119,197.78411322576238,1012263.6555863152,1012461.439699541
20211122,197.78411322576238,1008711.9337624033,1008909.7178756291
20211123,197.78411322576238,1011342.5713473547,1011540.3554605804
20211124,197.78411322576238,1012012.7158431764,1012210.4999564021
20211125,197.78411322576238,1011183.9840299257,1011381.7681431514
20211126,197.78411322576238,1009366.5740147342,1009564.35812796
20211129,197.78411322576238,1007094.5559429384,1007292.3400561642
20211130,197.78411322576238,1002967.9250695577,1003165.7091827835
20211201,284.46158036167617,1008240.2998758999,1008524.7614562616
20211202,284.46158036167617,1007680.0661559883,1007964.52773635
20211203,284.46158036167617,1009853.6200371997,1010138.0816175614
20211206,284.46158036167617,1009052.7717524292,1009337.2333327909
20211207,284.46158036167617,1013371.457976649,1013655.9195570108
20211208,284.46158036167617,1010942.6683382777,1011227.1299186394
20211209,284.46158036167617,1015949.5496757491,1016234.0112561109
20211210,284.46158036167617,1012291.0383741297,1012575.4999544914
20211213,284.46158036167617,1008628.441094897,1008912.9026752587
20211214,284.46158036167617,1004841.567052386,1005126.0286327477
20211215,284.46158036167617,1004841.567052386,1005126.0286327477
20211216,284.46158036167617,1007499.347663857,1007783.8092442187
20211217,284.46158036167617,1005490.1183832278,1005774.5799635896
20211220,284.46158036167617,1004717.290289108,1005001.7518694696
20211221,284.46158036167617,1010838.6438653178,1011123.1054456795
20211222,284.46158036167617,1007879.9512687086,1008164.4128490703
20211223,284.46158036167617,1011348.2972405803,1011632.758820942
20211224,284.46158036167617,1009431.0674936002,1009715.5290739619
20211227,284.46158036167617,1009202.0765205004,1009486.5381008621
20211228,284.46158036167617,1013609.0803556504,1013893.5419360121
20211229,284.46158036167617,1012501.324884657,1012785.7864650188
20211230,284.46158036167617,1010799.6871124274,1011084.1486927891
20211231,284.46158036167617,1011144.3288575887,1011428.7904379504
20220104,56.75694255351891,1015108.1077541622,1015164.8646967157
20220105,56.75694255351891,1022623.5574425894,1022680.314385143
20220106,56.75694255351891,1018625.1642777757,1018681.9212203292
20220107,56.75694255351891,1031969.5619382091,1032026.3188807627
20220110,56.75694255351891,1032769.6322332667,1032826.3891758203
20220111,56.75694255351891,1038514.7286402404,1038571.485582794
20220112,56.75694255351891,1035624.386645189,1035681.1435877426
20220113,56.75694255351891,1040724.1327897204,1040780.889732274
20220114,56.75694255351891,1023819.629932531,1023876.3868750846
20220117,56.75694255351891,1023337.7342136952,1023394.4911562487
20220118,56.75694255351891,1036923.4168553837,1036980.1737979372
20220119,56.75694255351891,1036372.7403655249,1036429.4973080785
20220120,56.75694255351891,1041798.3859563128,1041855.1428988663
20220121,56.75694255351891,1037688.9262473022,1037745.6831898558
20220124,56.75694255351891,1034412.4804612694,1034469.237403823
20220125,56.75694255351891,1019347.0659189161,1019403.8228614697
20220126,56.75694255351891,1024541.5315736713,1024598.2885162248
20220127,56.75694255351891,1022752.4968206972,1022809.2537632508
20220128,56.75694255351891,1020053.1796037187,1020109.9365462722
20220207,61.428644047206035,1037584.5326597148,1037645.961303762
20220208,61.428644047206035,1055289.1284962308,1055350.557140278
20220209,61.428644047206035,1052304.8264294127,1052366.2550734598
20220210,61.428644047206035,1060390.7002449187,1060452.1288889658
20220211,61.428644047206035,1062356.3202135474,1062417.7488575946
20220214,61.428644047206035,1049648.476689392,1049709.9053334391
20220215,61.428644047206035,1043987.4466848352,1044048.8753288825
20220216,61.428644047206035,1048757.7623844054,1048819.1910284525
20220217,61.428644047206035,1047638.076808488,1047699.5054525352
20220218,61.428644047206035,1054939.0748086362,1055000.5034526833
20220221,61.428644047206035,1049787.6526347552,1049849.0812788024
