signal_date,trade_date,ts_code,side,shares,price,gross_amount,commission,stamp_duty,slippage,cash_after
20060125,20060206,600287.SH,buy,124600.0,1.5869162843601894,197729.7690312796,59.31893070938388,0.0,98.81547677723574,802210.912038011
20060125,20060206,600307.SH,buy,148200.0,1.3460829676046344,199489.4957990068,59.84684873970204,0.0,99.69490044924896,602661.5693902646
20060125,20060206,600575.SH,buy,491000.0,0.40177643688451203,197272.2305102954,59.18166915308861,0.0,98.58682184421923,405330.15721081605
20060125,20060206,600897.SH,buy,65900.0,3.1201208758604317,205615.96571920245,61.68478971576073,0.0,102.75660455730394,199652.50670189783
20060125,20060206,600981.SH,buy,239300.0,0.8335165026427894,199460.4990824195,59.838149724725845,0.0,99.68040933652082,132.16946975360042
20060228,20060301,000778.SZ,buy,100.0,1.2100618098169618,121.00618098169618,5.0,0.0,0.06047285406380354,6.163288771904249
20060331,20060403,000778.SZ,sell,100.0,1.1307973167146728,113.07973167146727,5.0,0.05653986583573364,0.0565681499106887,114.18648057753579
20060331,20060403,600282.SH,buy,100.0,0.7704060290663038,77.04060290663038,5.0,0.0,0.03850105092783451,32.145877670905406
20060428,20060508,600287.SH,sell,124600.0,1.704239397156398,212348.2288856872,63.70446866570615,106.1741144428436,106.22722805687226,212210.49618024955
20060428,20060508,600307.SH,sell,148200.0,1.367157176637503,202612.69357767794,60.783808073303376,101.30634678883898,101.35702530146227,414661.0996030654
20060428,20060508,600981.SH,sell,239300.0,0.999184600820448,239104.8749763332,71.73146249289995,119.5524374881666,119.61224360996857,653574.6906794176
20060428,20060508,600897.SH,sell,400.0,3.340128293377641,1336.0513173510562,5.0,0.6680256586755281,0.6683598385948244,654905.0739711099
20060428,20060508,600282.SH,buy,279900.0,0.7610677741685306,213022.86998977172,63.906860996931506,0.0,106.45820589194773,441818.2971203413
20060428,20060508,600370.SH,buy,212800.0,1.003240154250303,213489.5048244645,64.04685144733935,0.0,106.6914067088801,228264.74544442943
20060428,20060508,600707.SH,buy,124300.0,1.711369995600528,212723.29045314563,63.816987135943684,0.0,106.30849098108592,15477.638004147855
20060531,20060601,600282.SH,sell,280000.0,0.932892130966966,261209.79667075048,78.36293900122514,130.60489833537525,130.67023345211055,276478.4668375617
20060531,20060601,600897.SH,sell,65500.0,4.217211488250653,276227.35248041776,82.86820574412532,138.1136762402089,138.18276762397727,552484.8374359951
20060531,20060601,000731.SZ,buy,86500.0,3.0219832844344108,261401.55410357652,78.42046623107295,0.0,130.635459322104,291004.8628661875
20060531,20060601,600019.SH,buy,135600.0,2.0385121766045673,276422.25114757934,82.92667534427379,0.0,138.142054546508,14499.68504326389
20060531,20060601,600033.SH,buy,9300.0,1.551111570667057,14425.33760720363,5.0,0.0,7.20906427146474,69.3474360602595
20060630,20060703,000731.SZ,sell,86500.0,3.058025176783369,264519.1777917614,79.35575333752841,132.2595888958807,132.32575177174294,264376.9098855882
20060630,20060703,600575.SH,sell,491000.0,0.527252172310285,258880.81660434994,77.66424498130498,129.44040830217497,129.50516088257427,523050.62183665467
20060630,20060703,600707.SH,sell,124300.0,2.6313277606687198,327074.0406511219,98.12221219533656,163.53702032556095,163.6188297404442,849863.0032552556
